id,label,desc,id_no_prefix,domain,range
http://dbpedia.org/ontology/selibrId,SELIBR Id,Authority data from the National Library of Sweden,selibrId,,
http://dbpedia.org/ontology/setDesigner,set designer,the person who is responsible for the film set design,setDesigner,Film,Person
http://dbpedia.org/ontology/simcCode,SIMC code,Should be a datatype property,simcCode,PopulatedPlace,
http://dbpedia.org/ontology/singleList,list of singles,set of singles,singleList,Album,SingleList
http://dbpedia.org/ontology/singleOf,singleOf,single produced from an album,singleOf,SingleList,Work
http://dbpedia.org/ontology/solicitorGeneral,solicitor general,high-ranking solicitor,solicitorGeneral,LegalCase,Person
http://dbpedia.org/ontology/sourceName,Source Name,VaccinationStatistics: Source Authority name.,sourceName,,VaccinationStatistics
http://dbpedia.org/ontology/sourceText,sourceText,Source of something (eg an image) as text. Use dct:source if the source is described using a resource,sourceText,,
http://dbpedia.org/ontology/sourceWebsite,Source Website,VaccinationStatistics: source website.,sourceWebsite,,VaccinationStatistics
http://dbpedia.org/ontology/southEastPlace,south-east place,indicates another place situated south-east.,southEastPlace,Place,Place
http://dbpedia.org/ontology/southPlace,south place,indicates another place situated south.,southPlace,Place,Place
http://dbpedia.org/ontology/southWestPlace,south-west place,indicates another place situated south-west.,southWestPlace,Place,Place
http://dbpedia.org/ontology/spacestation,spacestation,space station that has been visited during a space mission,spacestation,SpaceMission,SpaceStation
http://dbpedia.org/ontology/specialEffects,special effects,the person who is responsible for the film special effects,specialEffects,Film,Person
http://dbpedia.org/ontology/sportDiscipline,sport discipline,"the sport discipline the athlete practices, e.g. Diving, or that a board member of a sporting club is focussing at",sportDiscipline,Person,Sport
http://dbpedia.org/ontology/sportSpecialty,sport specialty,"the sport specialty the athlete practices, e.g. 'Ring' for a men's artistic gymnastics athlete",sportSpecialty,Athlete,Sport
http://dbpedia.org/ontology/startDateTime,start date and time,The start date and time of the event.,startDateTime,Event,
http://dbpedia.org/ontology/subClassis,sub-classis,a subdivision within a Species classis,subClassis,Species,
http://dbpedia.org/ontology/subGenus,subgenus,"A rank in the classification of organisms, below genus ; a taxon at that rank",subGenus,Species,
http://dbpedia.org/ontology/subjectTerm,subject term,"The subject as a term, possibly a term from a formal classification",subjectTerm,Work,
http://dbpedia.org/ontology/subsequentWorkDate,subsequent work date,Year when subsequent work is released,subsequentWorkDate,Work,year
http://dbpedia.org/ontology/sudocId,SUDOC id,"Système universitaire de documentation id (French collaborative library catalog).
http://www.idref.fr/$1",sudocId,,
http://dbpedia.org/ontology/systemOfLaw,system of law,A referral to the relevant system of law,systemOfLaw,LegalCase,SystemOfLaw
http://dbpedia.org/ontology/templateName,template name,DO NOT USE THIS PROPERTY! For internal use only.,templateName,WikimediaTemplate,
http://dbpedia.org/ontology/terytCode,TERYT code,indexing code used by the Polish National Official Register of the Territorial Division of the Country (TERYT) to identify various entities,terytCode,PopulatedPlace,
http://dbpedia.org/ontology/totalDiscs,total discs,the total number of discs contained in the album,totalDiscs,Album,
http://dbpedia.org/ontology/totalIliCases,Total Pandemic Cases,Total number of cases in a pandemic,totalIliCases,Outbreak,
http://dbpedia.org/ontology/totalTracks,total tracks,the total number of tracks contained in the album,totalTracks,Album,
http://dbpedia.org/ontology/totalVaccinations,Total Vaccinations,VaccinationStatistics: Total vaccinations per date and country.,totalVaccinations,,VaccinationStatistics
http://dbpedia.org/ontology/totalVaccinationsPerHundred,Total Vaccinations Per Hundred,VaccinationStatistics: vaccinations per hundred.,totalVaccinationsPerHundred,,VaccinationStatistics
http://dbpedia.org/ontology/trackWidth,track width (μ),"Width of the track, e.g., the track width differing in Russia from (Western and Middle) European track width",trackWidth,RouteOfTransportation,Length
http://dbpedia.org/ontology/typeCoordinate,type coordinate,"Scale parameters that can be understood by Geohack, eg ""type:"", ""scale:"", ""region:"" ""altitude:"". Use ""_"" for several (eg ""type:landmark_scale:50000""). See https://fr.wikipedia.org/wiki/Modèle:Infobox_Subdivision_administrative for examples, and https://fr.wikipedia.org/wiki/Modèle:GeoTemplate/Utilisation#La_mention_Type:... for a complete list",typeCoordinate,Place,
http://dbpedia.org/ontology/uRN,unique reference number (URN),DfE unique reference number of a school in England or Wales,uRN,School,
http://dbpedia.org/ontology/ulanId,ULAN id,"Union List of Artist Names id (Getty Research Institute). ULAN has 293,000 names and other information about artists. Names in ULAN may include given names, pseudonyms, variant spellings, names in multiple languages, and names that have changed over time (e.g., married names).
http://vocab.getty.edu/ulan/$1",ulanId,,
http://dbpedia.org/ontology/unNumber,UN number,"four-digit numbers that identify hazardous substances, and articles in the framework of international transport",unNumber,ChemicalSubstance,
http://dbpedia.org/ontology/unloCode,UN/LOCODE,"UN/LOCODE, the United Nations Code for Trade and Transport Locations, is a geographic coding scheme developed and maintained by United Nations Economic Commission for Europe (UNECE), a unit of the United Nations. UN/LOCODE assigns codes to locations used in trade and transport  with functions such as seaports, rail and road terminals, airports, post offices and border crossing points.",unloCode,Place,
http://dbpedia.org/ontology/updated,updated,The last update date of a resource,updated,,
http://dbpedia.org/ontology/vehicle,vehicle,vehicle that uses a specific automobile platform,vehicle,,Automobile
http://dbpedia.org/ontology/vehicleCode,vehicle code,Region related vehicle code on the vehicle plates.,vehicleCode,Place,
http://dbpedia.org/ontology/voiceType,voice type,voice type of a singer or an actor,voiceType,Artist,
http://dbpedia.org/ontology/waterwayThroughTunnel,waterway through tunnel,Waterway that goes through the tunnel.,waterwayThroughTunnel,WaterwayTunnel,
http://dbpedia.org/ontology/westPlace,west place,indicates another place situated west.,westPlace,Place,Place
http://dbpedia.org/ontology/wikiPageCharacterSize,Character size of wiki page,"Needs to be removed, left at the moment to not break DBpedia Live",wikiPageCharacterSize,,
http://dbpedia.org/ontology/wikiPageEditLink,Link to the Wikipage edit URL,Reserved for DBpedia.,wikiPageEditLink,,
http://dbpedia.org/ontology/wikiPageExtracted,extraction datetime,Date a page was extracted '''''',wikiPageExtracted,,
http://dbpedia.org/ontology/wikiPageHistoryLink,Link to the Wikipage history URL,Reserved for DBpedia.,wikiPageHistoryLink,,
http://dbpedia.org/ontology/wikiPageInDegree,Wiki page in degree,Reserved for DBpedia.,wikiPageInDegree,,
http://dbpedia.org/ontology/wikiPageLength,page length (characters) of wiki page,Reserved for DBpedia.,wikiPageLength,,
http://dbpedia.org/ontology/wikiPageModified,Wikipage modification datetime,Reserved for DBpedia '''''',wikiPageModified,,
http://dbpedia.org/ontology/wikiPageOutDegree,Wiki page out degree,Reserved for DBpedia.,wikiPageOutDegree,,
http://dbpedia.org/ontology/wikiPageRevisionLink,Link to the Wikipage revision URL,Reserved for DBpedia.,wikiPageRevisionLink,,
http://dbpedia.org/ontology/wikiPageUsesTemplate,wiki page uses template,DO NOT USE THIS PROPERTY! For internal use only.,wikiPageUsesTemplate,,WikimediaTemplate
http://dbpedia.org/ontology/wikiPageWikiLinkText,Text used to link from a Wikipage to another Wikipage,Reserved for DBpedia.,wikiPageWikiLinkText,,
http://dbpedia.org/ontology/wikidataSplitIri,Wikidata IRI slit,is used to denote splitting of a Wikidata IRI to one or more IRIs,wikidataSplitIri,,
http://dbpedia.org/ontology/woRMS,WoRMS,World Register of Marine Species,woRMS,Species,
http://dbpedia.org/ontology/zdb,zdb,Identifier for serial titles. More precise than issn,zdb,PeriodicalLiterature,
http://dbpedia.org/ontology/zodiacSign,zodiac sign,"Zodiac Sign. Applies to persons, planets, etc",zodiacSign,,
http://dbpedia.org/ontology/populationPctMen,population percentage male,population percentage male,populationPctMen,PopulatedPlace,
http://dbpedia.org/ontology/populationPctWomen,population percentage female,population percentage female,populationPctWomen,PopulatedPlace,
http://dbpedia.org/ontology/populationQuote,population quote,population quote,populationQuote,Place,
http://dbpedia.org/ontology/populationTotalReference,total population reference,total population reference,populationTotalReference,Settlement,
http://dbpedia.org/ontology/populationYear,population year,population year,populationYear,PopulatedPlace,
http://dbpedia.org/ontology/power,power,power,power,FictionalCharacter,
http://dbpedia.org/ontology/prefaceBy,author of preface,author of preface,prefaceBy,WrittenWork,Person
http://dbpedia.org/ontology/prefect,prefect,prefect,prefect,Politician,Person
http://dbpedia.org/ontology/prefectMandate,mandate of a prefect of a romanian settlement,mandate of a prefect of a romanian settlement,prefectMandate,RomaniaSettlement,
http://dbpedia.org/ontology/prefecture,prefecture,prefecture,prefecture,Department,PopulatedPlace
http://dbpedia.org/ontology/prefix,prefix,prefix,prefix,,
http://dbpedia.org/ontology/presentMunicipality,present municipality,present municipality,presentMunicipality,FormerMunicipality,Municipality
http://dbpedia.org/ontology/presentName,a municipality's present name,a municipality's present name,presentName,FormerMunicipality,
http://dbpedia.org/ontology/presidentGeneralCouncil,president general council,president general council,presidentGeneralCouncil,TermOfOffice,Person
http://dbpedia.org/ontology/presidentGeneralCouncilMandate,mandate of the president of the general council,mandate of the president of the general council,presidentGeneralCouncilMandate,Place,
http://dbpedia.org/ontology/presidentRegionalCouncil,president regional council,president regional council,presidentRegionalCouncil,TermOfOffice,Person
http://dbpedia.org/ontology/presidentRegionalCouncilMandate,mandate of the president council of the regional council,mandate of the president council of the regional council,presidentRegionalCouncilMandate,Place,
http://dbpedia.org/ontology/previousDemographics,previous demographics,previous demographics,previousDemographics,PopulatedPlace,Demographics
http://dbpedia.org/ontology/previousEntity,previous entity,previous entity,previousEntity,Place,Place
http://dbpedia.org/ontology/previousInfrastructure,previous infrastructure,previous infrastructure,previousInfrastructure,Infrastructure,Infrastructure
http://dbpedia.org/ontology/previousName,previous name,previous name,previousName,PopulatedPlace,
http://dbpedia.org/ontology/previousPopulation,previous population,previous population,previousPopulation,PopulatedPlace,Population
http://dbpedia.org/ontology/previousPopulationTotal,previous population total,previous population total,previousPopulationTotal,PopulatedPlace,
http://dbpedia.org/ontology/primate,Primite,Primite,primate,ChristianDoctrine,
http://dbpedia.org/ontology/primogenitor,"primogenitor, first forebear","primogenitor, first forebear",primogenitor,Family,Person
http://dbpedia.org/ontology/proTeam,pro team,pro team,proTeam,None,SportsTeam
http://dbpedia.org/ontology/probowlPick,pro bowl pick,pro bowl pick,probowlPick,Athlete,
http://dbpedia.org/ontology/producedBy,produced by,produced by,producedBy,Film,Company
http://dbpedia.org/ontology/produces,produces,produces,produces,,
http://dbpedia.org/ontology/productShape,product shape,product shape,productShape,Food,
http://dbpedia.org/ontology/productionYears,production years,production years,productionYears,Aircraft,
http://dbpedia.org/ontology/project,project,project,project,Person,Project
http://dbpedia.org/ontology/protestantPercentage,protestant percentage,protestant percentage,protestantPercentage,PopulatedPlace,
http://dbpedia.org/ontology/provCode,prove code,prove code,provCode,Settlement,
http://dbpedia.org/ontology/provides,provides,provides,provides,,
http://dbpedia.org/ontology/provinceIsoCode,iso code of a province,iso code of a province,provinceIsoCode,PopulatedPlace,
http://dbpedia.org/ontology/provinceLink,province link,province link,provinceLink,Place,Province
